time,true_strain,true_stress
3329.6667,-0.397339,-0.98925134
3330.6667,-0.397339,-0.99158262
3332,-0.397339,-0.9880857
3333,-0.397339,-0.98847425
3334,-0.397339,-0.98925134
3335,-0.397339,-0.98575442
3336.3333,-0.39734822,-0.98652255
3337.3333,-0.39736666,-0.98572752
3338.3333,-0.39735744,-0.9841823
3339.6667,-0.39732975,-0.97954661
3340.6667,-0.39731587,-0.97606309
3341.6667,-0.39732513,-0.97877398
3342.6667,-0.397339,-0.98264605
3344,-0.3973205,-0.97955555
3345,-0.397302,-0.97413377
3346,-0.3973205,-0.9725617
3347,-0.39733438,-0.97604533
3348.3333,-0.39731125,-0.98267352
3349.3333,-0.3973205,-0.98538419
3350.3333,-0.397339,-0.98614297
3351.3333,-0.397339,-0.98458878
3352.6667,-0.397339,-0.98653152
3353.6667,-0.397339,-0.98925134
3354.6667,-0.397339,-0.99158259
3356,-0.397339,-0.98420011
3357,-0.39735283,-0.98379817
3358,-0.39736205,-0.98728619
3359,-0.39734822,-0.98885383
3360.3333,-0.397339,-0.99002844
3361.3333,-0.397339,-0.99080553
3362.3333,-0.397339,-0.99158262
3363.3333,-0.397339,-0.99313681
3364.6667,-0.397339,-0.994691
3365.6667,-0.397339,-0.99430245
3366.6667,-0.397339,-0.99274827
3368,-0.397339,-0.99352536
3369,-0.397339,-0.99352536
3370,-0.397339,-0.99002844
3371,-0.397339,-0.98730861
3372.3333,-0.39735283,-0.98884934
3373.3333,-0.39734352,-0.98924742
3374.3333,-0.39730194,-0.99045398
3375.3333,-0.39731125,-0.99199864
3376.6667,-0.397339,-0.99119408
3377.6667,-0.397339,-0.98847425
3378.6667,-0.397339,-0.98847425
3380,-0.397339,-0.98575442
3381,-0.397339,-0.98536588
3382,-0.397339,-0.99119408
3383,-0.397339,-0.99197117
3384.3333,-0.397339,-0.99041698
3385.3333,-0.397339,-0.99080553
3386.3333,-0.39735283,-0.99001466
3387.3333,-0.39736205,-0.98456577
3388.6667,-0.39736205,-0.98029172
3389.6667,-0.39736666,-0.98689248
3390.6667,-0.39734822,-0.98768797
3392,-0.397339,-0.98769716
3393,-0.397339,-0.99197117
3394,-0.397339,-0.99235972
3395,-0.397339,-0.99002844
3396.3333,-0.39733438,-0.98381627
3397.3333,-0.39731125,-0.98539334
3398.3333,-0.39730663,-0.98928339
3399.3333,-0.39732975,-0.9892605
3400.6667,-0.397339,-0.98847425
3401.6667,-0.397339,-0.9888628
3402.6667,-0.397339,-0.99041698
3403.6667,-0.397339,-0.99235972
3405,-0.39734361,-0.99352087
3406,-0.39736666,-0.98961298
3407,-0.39736666,-0.98767025
3408.3333,-0.397339,-0.99158262
3409.3333,-0.39732975,-0.99159178
3410.3333,-0.39730663,-0.99006048
3411.3333,-0.39729738,-0.99201238
3412.6667,-0.39730663,-0.99550064
3413.6667,-0.39729275,-0.99396044
3414.6667,-0.39731581,-0.98733213
3415.6667,-0.39734353,-0.98536186
3417,-0.39730661,-0.99161477
3418,-0.3973205,-0.99354367
3419,-0.3971273,-0.98944923
3420.3333,-0.39229409,-0.94087441
3421.3333,-0.38368973,-0.88041094
3422.3333,-0.37355694,-0.83940772
3423.3333,-0.3633868,-0.81666602
3424.6667,-0.3502,-0.78553227
3425.6667,-0.34008041,-0.76227389
3426.6667,-0.33007045,-0.73749814
3427.6667,-0.32005877,-0.71220512
3429,-0.30686956,-0.68940466
3430,-0.300392,-0.68710753
3431,-0.29838763,-0.70093033
3432.3333,-0.29828723,-0.71386941
3433.3333,-0.29828306,-0.71601753
3434.3333,-0.29829141,-0.7164405
3435.3333,-0.29831227,-0.71899934
3436.6667,-0.29827472,-0.728465
3437.6667,-0.2982622,-0.73405156
3438.6667,-0.29827889,-0.73918706
3439.6667,-0.29828306,-0.74047081
3441,-0.29825803,-0.73791519
3442,-0.29827472,-0.73961894
3443,-0.29831644,-0.74130413
3444.3333,-0.29833312,-0.74129175
3445.3333,-0.29830392,-0.74131341
3446.3333,-0.2982622,-0.74134434
3447.3333,-0.2982622,-0.74263144
3448.6667,-0.29828306,-0.74390306
3449.6667,-0.29826637,-0.74219931
3450.6667,-0.29824969,-0.74135362
3451.6667,-0.2982622,-0.74220219
3453,-0.29828723,-0.74475716
3454,-0.29827889,-0.74304766
3455,-0.29826637,-0.74134125
3456,-0.29827472,-0.74133506
3457.3333,-0.29836233,-0.74127009
3458.3333,-0.29837067,-0.74126391
3459.3333,-0.29829558,-0.74131959
3460.6667,-0.298233,-0.73964988
3461.6667,-0.29824134,-0.73835637
3462.6667,-0.29827889,-0.74090217
3463.6667,-0.29828723,-0.74261222
3465,-0.29827472,-0.74133506
3466,-0.29829558,-0.74131959
3467,-0.29829141,-0.74260978
3468,-0.29826638,-0.74348641
3469.3333,-0.29829975,-0.74389014
3470.3333,-0.29834981,-0.74342398
3471.3333,-0.29832061,-0.74215898
3472.6667,-0.29824552,-0.74607606
3473.6667,-0.29824969,-0.74864716
3474.6667,-0.29829141,-0.74775816
3475.6667,-0.29829975,-0.74474875
3477,-0.29824969,-0.74178266
3478,-0.298233,-0.74394019
3479,-0.29824134,-0.743934
3480,-0.29828306,-0.743045
3481.3333,-0.29829975,-0.74431972
3482.3333,-0.29828306,-0.74433209
3483.3333,-0.29825386,-0.74435375
3484.6667,-0.298233,-0.74351116
3485.6667,-0.298233,-0.74179503
3486.6667,-0.298233,-0.74222406
3487.6667,-0.298233,-0.74522728
3489,-0.29824552,-0.74779219
3490,-0.29827889,-0.74476422
3491,-0.29827055,-0.74176719
3492,-0.29823717,-0.74179194
3493.3333,-0.298233,-0.74436922
3494.3333,-0.298233,-0.74394019
3495.3333,-0.29824552,-0.74393091
3496.6667,-0.29827472,-0.74305119
3497.6667,-0.29825803,-0.74392163
3498.6667,-0.29824552,-0.74822122
3499.6667,-0.2982622,-0.74863788
3501,-0.29829141,-0.74432547
3502,-0.29832061,-0.74516144
3503,-0.29830809,-0.74602922
3504,-0.29825803,-0.74821194
3505.3333,-0.29826637,-0.74906316
3506.3333,-0.29832061,-0.74902239
3507.3333,-0.29833312,-0.74686828
3508.3333,-0.29831227,-0.74388086
3509.6667,-0.29829558,-0.74389323
3510.6667,-0.2982622,-0.74391842
3511.6667,-0.29825386,-0.74564084
3513,-0.29827472,-0.74777009
3514,-0.29827055,-0.74863081
3515,-0.29825803,-0.75035666
3516,-0.29825803,-0.74992795
3517.3333,-0.29828723,-0.75162133
3518.3333,-0.29831644,-0.75631803
3519.3333,-0.29832895,-0.75716648
3520.3333,-0.29830392,-0.75804377
3521.6667,-0.29824969,-0.76237572
3522.6667,-0.29824969,-0.75636928
3523.6667,-0.29828306,-0.74947916
3525,-0.29829975,-0.75289859
3526,-0.29827889,-0.75463073
3527,-0.29825803,-0.74992741
3528,-0.29823717,-0.7469402
3529.3333,-0.29826638,-0.7482052
3530.3333,-0.29828306,-0.75162486
3531.3333,-0.29827472,-0.75248911
3532.3333,-0.29825803,-0.7503567
3533.6667,-0.29822466,-0.75252708
3534.6667,-0.29822883,-0.75123683
3535.6667,-0.298233,-0.74436922
3537,-0.29823717,-0.74307903
3538,-0.29825803,-0.74477969
3539,-0.29825803,-0.74349259
3540,-0.29823717,-0.74436612
3541.3333,-0.298233,-0.7482305
3542.3333,-0.29823717,-0.74522419
3543.3333,-0.29827472,-0.74176409
3544.3333,-0.29832061,-0.74130103
3545.6667,-0.29832478,-0.74558759
3546.6667,-0.29832478,-0.75116427
3547.6667,-0.2983373,-0.75158428
3549,-0.29838319,-0.74854731
3550,-0.29839153,-0.75111463
3551,-0.2983665,-0.7524205
3552,-0.29835398,-0.74942722
3553.3333,-0.29830392,-0.74989381
3554.3333,-0.29824969,-0.74821812
3555.3333,-0.29823717,-0.74994342
3556.3333,-0.2982622,-0.75635978
3557.6667,-0.29828723,-0.75677025
3558.6667,-0.29827889,-0.7542028
3559.6667,-0.29826637,-0.75206703
3560.6667,-0.29824552,-0.75508572
3562,-0.29826637,-0.76064678
3563,-0.29827889,-0.76149523
3564,-0.29825386,-0.76323058
3565.3333,-0.29827055,-0.76021477
3566.3333,-0.29827472,-0.75506362
3567.3333,-0.2982622,-0.7576472
3568.3333,-0.29827472,-0.75763748
3569.6667,-0.29827889,-0.75205709
3570.6667,-0.29832895,-0.75545069
3571.6667,-0.29835398,-0.75414459
3572.6667,-0.29833312,-0.75029998
3574,-0.29834147,-0.75458466
3575,-0.29831227,-0.75718017
3576,-0.29829558,-0.76019555
3577.3333,-0.2983373,-0.7601645
3578.3333,-0.29832478,-0.7597453
3579.3333,-0.29831644,-0.75803569
3580.3333,-0.29831644,-0.75674827
3581.6667,-0.29829975,-0.75804708
3582.6667,-0.29833312,-0.75887941
3583.6667,-0.29832478,-0.75974398
3584.6667,-0.29827472,-0.76064092
3586,-0.29824552,-0.76152119
3587,-0.298233,-0.755095
3588,-0.298233,-0.75552403
3589.3333,-0.298233,-0.7619595
3590.3333,-0.298233,-0.76110144
3591.3333,-0.298233,-0.75852725
3592.3333,-0.29824134,-0.75551773
3593.6667,-0.29829558,-0.758909
3594.6667,-0.29831227,-0.76104123
3595.6667,-0.29827055,-0.76150175
3596.6667,-0.29823717,-0.7619563
3598,-0.298233,-0.76153047
3599,-0.298233,-0.75423694
3600,-0.29824134,-0.75165634
3601.3333,-0.29825386,-0.76237252
3602.3333,-0.29824969,-0.76409184
3603.3333,-0.29825803,-0.76236931
3604.3333,-0.29824969,-0.76108862
3605.6667,-0.29825386,-0.75894027
3606.6667,-0.29825386,-0.76194348
3607.6667,-0.29823717,-0.75680792
3608.6667,-0.29824969,-0.75336606
3610,-0.29828306,-0.76192106
3611,-0.2982622,-0.76408223
3612,-0.29823717,-0.75895308
3613,-0.298233,-0.74994662
3614.3333,-0.298233,-0.75552403
3615.3333,-0.29824969,-0.75980153
3616.3333,-0.29828723,-0.75462444
3617.6667,-0.29832478,-0.75330939
3618.6667,-0.29837484,-0.75799117
3619.6667,-0.29835816,-0.76057784
3620.6667,-0.29830392,-0.76147645
3622,-0.29825386,-0.75422098
3623,-0.298233,-0.75509523
3624,-0.29828306,-0.75763147
3625,-0.29829558,-0.7563347
3626.3333,-0.29827055,-0.75120566
3627.3333,-0.29830392,-0.75032241
3628.3333,-0.29830392,-0.75246691
3629.6667,-0.2982622,-0.75378592
3630.6667,-0.29827889,-0.75506097
3631.6667,-0.29829975,-0.75504484
3632.6667,-0.29831644,-0.75546073
3634,-0.29830809,-0.75074834
3635,-0.29828723,-0.75076381
3636,-0.2982622,-0.75121141
3637,-0.29823717,-0.74951439
3638.3333,-0.298233,-0.75123372
3639.3333,-0.298233,-0.75166275
3640.3333,-0.29824134,-0.75122753
3641.6667,-0.29828723,-0.75462531
3642.6667,-0.29831227,-0.75374847
3643.6667,-0.29832895,-0.74815902
3644.6667,-0.29834981,-0.74900095
3646,-0.29832061,-0.75502839
3647,-0.29829975,-0.7546157
3648,-0.29829141,-0.75076127
3649,-0.29832061,-0.75202648
3650.3333,-0.29835816,-0.76057752
3651.3333,-0.29832895,-0.76274433
3652.3333,-0.29829558,-0.75847986
3653.6667,-0.29829975,-0.75761881
3654.6667,-0.29829558,-0.75676395
3655.6667,-0.29827055,-0.75549586
3656.6667,-0.29825386,-0.75894059
3658,-0.29830809,-0.76490539
3659,-0.29834981,-0.76573164
3660,-0.29829558,-0.76748908
3661,-0.29824552,-0.76323744
3662.3333,-0.2982038,-0.76112473
3663.3333,-0.29819962,-0.76370156
3664.3333,-0.29821631,-0.76497562
3665.3333,-0.29824134,-0.7666725
3666.6667,-0.29827472,-0.75935383
3667.6667,-0.29828723,-0.75762809
3668.6667,-0.29832061,-0.76189245
3670,-0.29831227,-0.76361542
3671,-0.29827889,-0.75806397
3672,-0.29829975,-0.75976375
3673,-0.29831227,-0.76576003
3674.3333,-0.29829141,-0.76448856
3675.3333,-0.29827889,-0.76235273
3676.3333,-0.2982622,-0.76022041
3677.3333,-0.29826637,-0.75807278
3678.6667,-0.29829558,-0.75848008
3679.6667,-0.29827889,-0.75806386
3680.6667,-0.29825803,-0.76151191
3682,-0.29823717,-0.76667564
3683,-0.2982622,-0.76107902
3684,-0.29829558,-0.75676308
3685,-0.29828306,-0.75977591
3686.3333,-0.29824552,-0.76066302
3687.3333,-0.29825803,-0.75807966
3688.3333,-0.29824969,-0.75894391
3689.3333,-0.298233,-0.76153047
3690.6667,-0.298233,-0.75895628
3691.6667,-0.298233,-0.76024337
3692.6667,-0.298233,-0.76281756
3694,-0.298233,-0.76153047
3695,-0.298233,-0.75852725
3696,-0.298233,-0.76024338
3697,-0.2982622,-0.75979236
3698.3333,-0.29830809,-0.75375167
3699.3333,-0.29827889,-0.7542028
3700.3333,-0.29827055,-0.75163491
3701.3333,-0.29828723,-0.74947737
3702.6667,-0.2982622,-0.75335722
3703.6667,-0.29824969,-0.75122102
3704.6667,-0.29827889,-0.75420161
3706,-0.29824134,-0.75423006
3707,-0.29822048,-0.7533882
3708,-0.29824134,-0.75637559
3709,-0.29824552,-0.7542272
3710.3333,-0.29827472,-0.75677948
3711.3333,-0.29827889,-0.75892148
3712.3333,-0.29827889,-0.75506042
3713.3333,-0.29828306,-0.755057
3714.6667,-0.2982622,-0.75593064
3715.6667,-0.2982622,-0.75550161
3716.6667,-0.29827889,-0.75677633
3717.6667,-0.29829975,-0.75718956
3719,-0.29832061,-0.76317944
3720,-0.29829141,-0.76534691
3721,-0.29827055,-0.76450486
3722.3333,-0.29829975,-0.76362438
3723.3333,-0.29830809,-0.76447603
3724.3333,-0.29827055,-0.7623597
3725.3333,-0.29824969,-0.76023056
3726.6667,-0.29827889,-0.75935008
3727.6667,-0.29830809,-0.76147281
3728.6667,-0.29828306,-0.76535256
3729.6667,-0.29673923,-0.75097347
3731,-0.28789103,-0.68418805
3732,-0.27794909,-0.63990912
3733,-0.26777398,-0.61200302
3734.3333,-0.25417862,-0.58318792
3735.3333,-0.24407625,-0.56465859
3736.3333,-0.23388964,-0.54109937
3737.3333,-0.22374383,-0.50962517
3738.6667,-0.21068273,-0.47283595
3739.6667,-0.20274523,-0.46208566
3740.6667,-0.19930492,-0.47412781
3741.6667,-0.19885369,-0.48760047
3743,-0.19884612,-0.48807794
3744,-0.19884991,-0.48618061
3745,-0.19884991,-0.48523286
3746.3333,-0.19884991,-0.48523286
3747.3333,-0.19884991,-0.48523283
3748.3333,-0.19888772,-0.48521448
3749.3333,-0.19888016,-0.48521817
3750.6667,-0.19883478,-0.4866618
3751.6667,-0.198831,-0.48998075
3752.6667,-0.198831,-0.48998075
3753.6667,-0.19884234,-0.48902752
3755,-0.19887637,-0.49659306
3756,-0.19886881,-0.50180934
3757,-0.19884234,-0.49613564
3758.3333,-0.19883478,-0.49329605
3759.3333,-0.19884991,-0.49423648
3760.3333,-0.19884991,-0.49044548
3761.3333,-0.19884612,-0.48997344
3762.6667,-0.19885369,-0.49423466
3763.6667,-0.19883856,-0.49282034
3764.6667,-0.198831,-0.48998075
3765.6667,-0.198831,-0.49045463
3767,-0.19883856,-0.48997709
3768,-0.1988915,-0.48947762
3769,-0.19892175,-0.49041025
3770,-0.19889528,-0.49326542
3771.3333,-0.19886881,-0.49375222
3772.3333,-0.19886881,-0.49659547
3773.3333,-0.19888394,-0.50653903
3774.6667,-0.19884991,-0.50703048
3775.6667,-0.198831,-0.50704025
3776.6667,-0.198831,-0.50656638
3777.6667,-0.198831,-0.50135375
3779,-0.198831,-0.500406
3780,-0.19883478,-0.50466892
3781,-0.19886503,-0.50560105
3782,-0.19888772,-0.50464158
3783.3333,-0.19886125,-0.51271113
3784.3333,-0.19883856,-0.51556609
3785.3333,-0.198831,-0.51414837
3786.6667,-0.19883478,-0.51509417
3787.6667,-0.19884991,-0.51603411
3788.6667,-0.19884991,-0.50797823
3789.6667,-0.19883478,-0.50466892
3791,-0.19884991,-0.51366473
3792,-0.19891041,-0.51552898
3793,-0.19891797,-0.51552508
3794,-0.19886125,-0.51460662
3795.3333,-0.19885369,-0.51318891
3796.3333,-0.19884612,-0.51414056
3797.3333,-0.19883478,-0.5127248
3798.6667,-0.19884991,-0.51082148
3799.6667,-0.19884234,-0.51035152
3800.6667,-0.19883478,-0.50845992
3801.6667,-0.19884991,-0.50797823
3803,-0.19884991,-0.51034761
3804,-0.19884991,-0.51319086
3805,-0.19885369,-0.51792766
3806,-0.19884991,-0.51556023
3807.3333,-0.19883856,-0.50845797
3808.3333,-0.19885369,-0.50797628
3809.3333,-0.19886125,-0.50560312
3810.6667,-0.19885369,-0.50560753
3811.6667,-0.19884234,-0.50750864
3812.6667,-0.198831,-0.5060925
3813.6667,-0.198831,-0.50087988
3815,-0.19885369,-0.50228978
3816,-0.19885369,-0.50560691
3817,-0.19883478,-0.50466892
3818,-0.198831,-0.50467087
3819.3333,-0.198831,-0.51083125
3820.3333,-0.198831,-0.50940962
3821.3333,-0.19884612,-0.50987569
3822.3333,-0.19887637,-0.50986006
3823.6667,-0.19886881,-0.50559909
3824.6667,-0.19885747,-0.50797433
3825.6667,-0.19888394,-0.50985666
3827,-0.19888772,-0.5089072
3828,-0.19884991,-0.51129548
3829,-0.19886125,-0.51413275
3830,-0.19886125,-0.51081563
3831.3333,-0.19884612,-0.50561081
3832.3333,-0.19886881,-0.50749459
3833.3333,-0.19887259,-0.50891427
3834.3333,-0.19884991,-0.50939986
3835.6667,-0.19884991,-0.51271698
3836.6667,-0.19884234,-0.51272089
3837.6667,-0.19883856,-0.51698772
3839,-0.19886125,-0.51934538
3840,-0.19886125,-0.51508087
3841,-0.19887259,-0.51460139
3842,-0.19886125,-0.51508075
3843.3333,-0.19885369,-0.51034566
3844.3333,-0.19891041,-0.50984248
3845.3333,-0.19890663,-0.51410931
3846.3333,-0.19884991,-0.51556023
3847.6667,-0.19887259,-0.51602239
3848.6667,-0.19890284,-0.51790227
3849.6667,-0.19886881,-0.51791984
3851,-0.19885369,-0.51745378
3852,-0.19885369,-0.51982316
3853,-0.19883478,-0.52078067
3854,-0.198831,-0.5212565
3855.3333,-0.198831,-0.5146223
3856.3333,-0.198831,-0.50893586
3857.3333,-0.19884612,-0.51177125
3858.3333,-0.19888016,-0.51554461
3859.6667,-0.19886125,-0.51555438
3860.6667,-0.19883478,-0.51556805
3861.6667,-0.198831,-0.51557
3863,-0.19883478,-0.5131988
3864,-0.19886503,-0.50891892
3865,-0.19887637,-0.51033469
3866,-0.19886503,-0.51223542
3867.3333,-0.19884612,-0.51366669
3868.3333,-0.19883478,-0.51556805
3869.3333,-0.19884991,-0.51413861
3870.3333,-0.19884991,-0.51319086
3871.6667,-0.19884991,-0.51508636
3872.6667,-0.19884991,-0.51650798
3873.6667,-0.19883478,-0.51888517
3874.6667,-0.19884612,-0.51366672
3876,-0.19886503,-0.50133625
3877,-0.19887637,-0.50796459
3878,-0.19886503,-0.51176142
3879.3333,-0.198831,-0.51035738
3880.3333,-0.19883478,-0.51177705
3881.3333,-0.19885369,-0.50987178
3882.3333,-0.19885747,-0.50750045
3883.6667,-0.19884991,-0.50939986
3884.6667,-0.19885369,-0.51366278
3885.6667,-0.19883856,-0.51461834
3886.6667,-0.198831,-0.51462225
3888,-0.198831,-0.5136745
3889,-0.198831,-0.51320063
3890,-0.198831,-0.51320063
3891.3333,-0.198831,-0.51462225
3892.3333,-0.198831,-0.51557
3893.3333,-0.19883478,-0.51556805
3894.3333,-0.19885369,-0.51555828
3895.6667,-0.19888016,-0.51696623
3896.6667,-0.19889528,-0.5212233
3897.6667,-0.19890663,-0.52074356
3898.6667,-0.19891419,-0.51647478
3900,-0.19887637,-0.51554656
3901,-0.19884991,-0.51556023
3902,-0.19884991,-0.51556023
3903.3333,-0.19883478,-0.5184113
3904.3333,-0.198831,-0.52173037
3905.3333,-0.19884234,-0.52172452
3906.3333,-0.19884991,-0.51745573
3907.6667,-0.19884234,-0.51556414
3908.6667,-0.19885747,-0.51697795
3909.6667,-0.19885369,-0.51603216
3910.6667,-0.19882722,-0.51604583
3912,-0.19880075,-0.51653337
3913,-0.19881588,-0.51463006
3914,-0.198831,-0.51462225
3915.3333,-0.19883478,-0.51319867
3916.3333,-0.19884991,-0.51319086
3917.3333,-0.19884991,-0.51508636
3918.3333,-0.19883478,-0.51556805
3919.6667,-0.19883856,-0.51556609
3920.6667,-0.19884991,-0.51556023
3921.6667,-0.19884234,-0.51556414
3922.6667,-0.19883856,-0.51556609
3924,-0.19884991,-0.51271698
3925,-0.19883856,-0.51272284
3926,-0.198831,-0.51651775
3927,-0.19883856,-0.51793547
3928.3333,-0.19884991,-0.51603411
3929.3333,-0.19883856,-0.51556609
3930.3333,-0.198831,-0.51557
3931.6667,-0.198831,-0.51462225
3932.6667,-0.19884612,-0.51224506
3933.6667,-0.19889906,-0.51269159
3934.6667,-0.19893688,-0.51504144
3936,-0.19892931,-0.51551922
3937,-0.19890284,-0.51553289
3938,-0.19886881,-0.51555047
3939,-0.19884234,-0.51556414
3940.3333,-0.198831,-0.51320062
3941.3333,-0.198831,-0.51651775
3942.3333,-0.198831,-0.52173037
3943.6667,-0.198831,-0.51888713
3944.6667,-0.19883856,-0.51698772
3945.6667,-0.19885747,-0.5198212
3946.6667,-0.19886881,-0.52076309
3948,-0.19886881,-0.51839372
3949,-0.19886503,-0.51650017
3950,-0.19884612,-0.51556219
3951,-0.19884234,-0.51603802
3952.3333,-0.19884991,-0.51698186
3953.3333,-0.19884991,-0.51508636
3954.3333,-0.19886881,-0.51555047
3955.6667,-0.19885369,-0.51887541
3956.6667,-0.19885747,-0.51697795
3957.6667,-0.19885369,-0.51745378
3958.6667,-0.19883478,-0.5184113
3960,-0.198831,-0.51557
3961,-0.198831,-0.5136745
3962,-0.19884234,-0.51224702
3963,-0.19884991,-0.51319086
3964.3333,-0.19883478,-0.51604192
3965.3333,-0.198831,-0.51793937
3966.3333,-0.198831,-0.51793937
3967.6667,-0.198831,-0.5174655
3968.6667,-0.19883856,-0.51888322
3969.6667,-0.19885747,-0.51697795
3970.6667,-0.19886881,-0.51460272
3972,-0.19887259,-0.51460077
3973,-0.19887259,-0.51839177
3974,-0.19887259,-0.52123502
3975,-0.1988915,-0.51743425
3976.3333,-0.19885747,-0.5122392
3977.3333,-0.198831,-0.51462225
3978.3333,-0.198831,-0.51651775
3979.3333,-0.198831,-0.5174655
3980.6667,-0.198831,-0.51604388
3981.6667,-0.19884612,-0.51650994
3982.6667,-0.19885369,-0.51508441
3984,-0.19883856,-0.51319672
3985,-0.19885369,-0.51461053
3986,-0.19886503,-0.51460469
3987,-0.19885747,-0.50986992
3988.3333,-0.19886125,-0.51176344
3989.3333,-0.19884612,-0.51556219
3990.3333,-0.198831,-0.51557
3991.3333,-0.198831,-0.51557
3992.6667,-0.19884991,-0.51556023
3993.6667,-0.19885369,-0.51603205
3994.6667,-0.19885369,-0.51887486
3996,-0.19886503,-0.52076472
3997,-0.19885369,-0.51934928
3998,-0.19885369,-0.51982305
3999,-0.19889528,-0.52027489
4000.3333,-0.19887259,-0.51744358
4001.3333,-0.19884612,-0.51556219
4002.3333,-0.19886503,-0.51697405
4003.3333,-0.19886881,-0.51791984
4004.6667,-0.19884234,-0.51698577
4005.6667,-0.198831,-0.51888713
4006.6667,-0.198831,-0.52030875
4008,-0.198831,-0.5174655
4009,-0.198831,-0.51699162
4010,-0.198831,-0.52030875
4011,-0.198831,-0.51699162
4012.3333,-0.198831,-0.51509612
4013.3333,-0.198831,-0.519361
4014.3333,-0.198831,-0.5212565
4015.3333,-0.19883478,-0.52172842
4016.6667,-0.19884991,-0.51745573
4017.6667,-0.19885747,-0.51555633
4018.6667,-0.19886881,-0.51365497
4020,-0.19885747,-0.51129145
4021,-0.19884991,-0.51271698
4022,-0.19886125,-0.51650212
4023,-0.19884612,-0.51935319
4024.3333,-0.198831,-0.51651775
4025.3333,-0.198831,-0.51557
4026.3333,-0.198831,-0.51557
4027.3333,-0.198831,-0.51509612
4028.6667,-0.198831,-0.51225287
4029.6667,-0.198831,-0.51272675
4030.6667,-0.198831,-0.51699162
4031.6667,-0.198831,-0.51888713
4033,-0.19884234,-0.51603802
4034,-0.19886503,-0.51555242
4035,-0.19886881,-0.51555047
4036.3333,-0.19883856,-0.51603997
4037.3333,-0.19884234,-0.51793352
4038.3333,-0.19885747,-0.51839958
4039.3333,-0.19810359,-0.51259227
4040.6667,-0.19155356,-0.47185128
4041.6667,-0.18217995,-0.43103075
4042.6667,-0.17203122,-0.39796634
4043.6667,-0.16188625,-0.36564548
4045,-0.14819073,-0.32836966
4046,-0.13805219,-0.30198014
4047,-0.12791683,-0.27146961
4048.3333,-0.11425308,-0.23501939
4049.3333,-0.10538355,-0.2153252
4050.3333,-0.10060117,-0.21329292
4051.3333,-0.099632688,-0.22187369
4052.6667,-0.099636109,-0.22710641
4053.6667,-0.099636109,-0.23076948
4054.6667,-0.099622422,-0.23391202
4055.6667,-0.099619,-0.234436
4057,-0.099639531,-0.23338463
4058,-0.099653219,-0.23181155
4059,-0.099656641,-0.23442723
4060.3333,-0.099656641,-0.23704372
4061.3333,-0.099663484,-0.23651883
4062.3333,-0.099660063,-0.23704292
4063.3333,-0.099660063,-0.23547303
4064.6667,-0.099646375,-0.23442963
4065.6667,-0.099625844,-0.235481
4066.6667,-0.099619,-0.23705248
4067.6667,-0.099619,-0.23600589
4069,-0.099632688,-0.23443281
4070,-0.099656641,-0.23442723
4071,-0.099649797,-0.23442883
4072.3333,-0.099639531,-0.23443122
4073.3333,-0.099653219,-0.23442803
4074.3333,-0.099701125,-0.23441688
4075.3333,-0.099725078,-0.2344113
4076.6667,-0.099687438,-0.23442006
4077.6667,-0.099680594,-0.23494495
4078.6667,-0.099666906,-0.23704133
4079.6667,-0.099660063,-0.23704292
4081,-0.099656641,-0.23442723
4082,-0.099632688,-0.23443281
4083,-0.099619,-0.234436
4084,-0.099632688,-0.23495611
4085.3333,-0.099646375,-0.24070919
4086.3333,-0.099653219,-0.2401843
4087.3333,-0.099660063,-0.23547303
4088.6667,-0.099670328,-0.23442405
4089.6667,-0.099690859,-0.23441927
4090.6667,-0.099687438,-0.23442006
4091.6667,-0.099649797,-0.23442883
4093,-0.099622422,-0.23757498
4094,-0.099639531,-0.237571
4095,-0.099639531,-0.23495452
4096,-0.099622422,-0.23600509
4097.3333,-0.099619,-0.23809908
4098.3333,-0.099622422,-0.23862158
4099.3333,-0.099649797,-0.2391385
4100.6667,-0.099687438,-0.23598995
4101.6667,-0.099666906,-0.23442484
4102.6667,-0.099660063,-0.23494973
4103.6667,-0.099649797,-0.2391385
4105,-0.099625844,-0.24123727
4106,-0.099666906,-0.23913452
4107,-0.099707969,-0.23650847
4108,-0.099694281,-0.23441847
4109.3333,-0.099680594,-0.23494483
4110.3333,-0.099687438,-0.23912898
4111.3333,-0.099677172,-0.24227103
4112.6667,-0.099636109,-0.23861827
4113.6667,-0.099636109,-0.2365252
4114.6667,-0.099636109,-0.23966498
4115.6667,-0.099622422,-0.24228466
4117,-0.099632688,-0.23966578
4118,-0.09967375,-0.23913255
4119,-0.099718234,-0.23755205
4120,-0.099721656,-0.23650503
4121.3333,-0.099687438,-0.24279206
4122.3333,-0.099670328,-0.24331922
4123.3333,-0.099642953,-0.24123303
4124.6667,-0.099649797,-0.23809191
4125.6667,-0.099649797,-0.23599872
4126.6667,-0.099625844,-0.24019067
4127.6667,-0.099619,-0.24071556
4129,-0.099619,-0.2349593
4130,-0.099622422,-0.23495838
4131,-0.099639531,-0.23757025
4132,-0.099642953,-0.23756945
4133.3333,-0.099646375,-0.23442963
4134.3333,-0.099649797,-0.23442883
4135.3333,-0.099636109,-0.23443202
4136.3333,-0.099622422,-0.2344352
4137.6667,-0.099601891,-0.23443998
4138.6667,-0.099636109,-0.23443202
4139.6667,-0.099690859,-0.23441927
